<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURUSD;D;20230115;000000;1.0832700;1.0835900;1.0819000;1.0822200;73344
EURUSD;D;20230116;000000;1.0822200;1.0874200;1.0800000;1.0829800;1669740
EURUSD;D;20230117;000000;1.0828900;1.0869900;1.0773000;1.0789200;2621360
EURUSD;D;20230118;000000;1.0789200;1.0887400;1.0765000;1.0796900;3131599
EURUSD;D;20230119;000000;1.0797400;1.0840200;1.0781000;1.0833100;2415250
EURUSD;D;20230120;000000;1.0833600;1.0859000;1.0801000;1.0855000;1976609
EURUSD;D;20230122;000000;1.0851900;1.0872000;1.0851900;1.0863800;57913
EURUSD;D;20230123;000000;1.0864400;1.0926800;1.0844000;1.0871000;1720007
EURUSD;D;20230124;000000;1.0871000;1.0898100;1.0833000;1.0889000;1671240
EURUSD;D;20230125;000000;1.0889200;1.0923800;1.0856000;1.0920600;1674567
EURUSD;D;20230126;000000;1.0920800;1.0929500;1.0849000;1.0893000;1725690
EURUSD;D;20230127;000000;1.0893000;1.0900400;1.0836000;1.0864900;1516740
EURUSD;D;20230129;000000;1.0862800;1.0873000;1.0857900;1.0871500;39134
EURUSD;D;20230130;000000;1.0871500;1.0913800;1.0837000;1.0849200;1655771
EURUSD;D;20230131;000000;1.0849700;1.0875000;1.0800000;1.0860700;1760854
EURUSD;D;20230201;000000;1.0860400;1.1033000;1.0850000;1.1012200;2081253
EURUSD;D;20230202;000000;1.1012700;1.1026900;1.0884500;1.0904300;2261917
EURUSD;D;20230203;000000;1.0904400;1.0940200;1.0791000;1.0793000;2160672
EURUSD;D;20230205;000000;1.0787000;1.0798400;1.0780200;1.0789000;68401
EURUSD;D;20230206;000000;1.0788900;1.0799000;1.0708000;1.0729000;1789559
EURUSD;D;20230207;000000;1.0728500;1.0766500;1.0667000;1.0729900;2217208
EURUSD;D;20230208;000000;1.0730500;1.0760700;1.0706500;1.0715100;1627696
EURUSD;D;20230209;000000;1.0714900;1.0790800;1.0708000;1.0738700;1682786
EURUSD;D;20230210;000000;1.0738700;1.0752700;1.0665000;1.0675400;2101264
EURUSD;D;20230212;000000;1.0678000;1.0691000;1.0669000;1.0677200;46092
EURUSD;D;20230213;000000;1.0676900;1.0732300;1.0654000;1.0729000;1443800
EURUSD;D;20230214;000000;1.0730800;1.0804700;1.0705900;1.0734900;2322583
EURUSD;D;20230215;000000;1.0734900;1.0744500;1.0659000;1.0691000;1744874
EURUSD;D;20230216;000000;1.0691000;1.0722500;1.0653000;1.0664700;1890948
EURUSD;D;20230217;000000;1.0665500;1.0698400;1.0611000;1.0694000;1658364
EURUSD;D;20230219;000000;1.0683700;1.0693400;1.0680000;1.0684200;45230
EURUSD;D;20230220;000000;1.0683900;1.0704700;1.0669000;1.0681000;1063401
EURUSD;D;20230221;000000;1.0681900;1.0698200;1.0636000;1.0650000;1851919
EURUSD;D;20230222;000000;1.0651100;1.0664000;1.0598000;1.0604800;1818706
EURUSD;D;20230223;000000;1.0605100;1.0627800;1.0576000;1.0597200;1686027
EURUSD;D;20230224;000000;1.0596900;1.0614300;1.0535000;1.0543700;1924851
EURUSD;D;20230226;000000;1.0545000;1.0555200;1.0539700;1.0552800;34977
EURUSD;D;20230227;000000;1.0552800;1.0619900;1.0531000;1.0609700;1686658
EURUSD;D;20230228;000000;1.0609300;1.0645300;1.0572000;1.0576600;1740401
EURUSD;D;20230301;000000;1.0576600;1.0691500;1.0564000;1.0668000;2009026
EURUSD;D;20230302;000000;1.0668100;1.0673000;1.0575000;1.0597800;1805702
EURUSD;D;20230303;000000;1.0597800;1.0639300;1.0587000;1.0634000;1556997
EURUSD;D;20230305;000000;1.0622000;1.0628800;1.0612000;1.0625200;42626
EURUSD;D;20230306;000000;1.0624900;1.0694500;1.0620000;1.0684900;1483464
EURUSD;D;20230307;000000;1.0685700;1.0694500;1.0544000;1.0548400;1829517
EURUSD;D;20230308;000000;1.0547800;1.0573800;1.0523600;1.0549000;1591296
EURUSD;D;20230309;000000;1.0548600;1.0591200;1.0537200;1.0584700;1446624
EURUSD;D;20230310;000000;1.0585200;1.0700700;1.0572000;1.0638600;2397142
EURUSD;D;20230312;000000;1.0642000;1.0703400;1.0637600;1.0680600;145886
EURUSD;D;20230313;000000;1.0680600;1.0748600;1.0649000;1.0722700;3004289
EURUSD;D;20230314;000000;1.0722900;1.0749700;1.0677000;1.0726400;2426923
EURUSD;D;20230315;000000;1.0727000;1.0760000;1.0515000;1.0581500;2486067
EURUSD;D;20230316;000000;1.0581500;1.0635600;1.0549000;1.0613600;2521498
EURUSD;D;20230317;000000;1.0613500;1.0685300;1.0610000;1.0663900;1853856
EURUSD;D;20230319;000000;1.0686000;1.0706100;1.0665300;1.0680200;88065
EURUSD;D;20230320;000000;1.0680200;1.0730900;1.0629000;1.0718600;2088017
EURUSD;D;20230321;000000;1.0718400;1.0788600;1.0702000;1.0772600;1473027
EURUSD;D;20230322;000000;1.0772100;1.0912500;1.0757000;1.0869000;1830585
EURUSD;D;20230323;000000;1.0869000;1.0930000;1.0823000;1.0834200;1985330
EURUSD;D;20230324;000000;1.0834100;1.0837100;1.0725000;1.0746300;784493
